filename	label	start_span	end_span	text	note
casos_clinicos_cardiologia220	MEDICATION	6056	6063	DIGOXIN	
casos_clinicos_cardiologia220	MEDICATION	4202	4213	rivaroxaban	
casos_clinicos_cardiologia220	MEDICATION	4713	4723	eplerenone	
casos_clinicos_cardiologia220	MEDICATION	6334	6344	EPLERENONE	
casos_clinicos_cardiologia220	MEDICATION	4957	4967	CITALOPRAM	
casos_clinicos_cardiologia220	MEDICATION	5335	5345	CITALOPRAM	
casos_clinicos_cardiologia220	MEDICATION	4981	4990	OMEPRAZOL	
casos_clinicos_cardiologia220	MEDICATION	5543	5553	OMEPRAZOLE	
casos_clinicos_cardiologia220	MEDICATION	5004	5011	NOLOTIL	
casos_clinicos_cardiologia220	MEDICATION	5645	5652	NOLOTIL	
casos_clinicos_cardiologia220	MEDICATION	5040	5050	MASTICAL D	
casos_clinicos_cardiologia220	MEDICATION	5436	5446	MASTICAL D	
casos_clinicos_cardiologia220	MEDICATION	5076	5087	PARACETAMOL	
casos_clinicos_cardiologia220	MEDICATION	5229	5240	PARACETAMOL	
casos_clinicos_cardiologia220	MEDICATION	4756	4763	Seguril	
casos_clinicos_cardiologia220	MEDICATION	6460	6467	SEGURIL	
casos_clinicos_cardiologia220	MEDICATION	4540	4547	Xarelto	
casos_clinicos_cardiologia220	MEDICATION	5792	5799	XARELTO	
casos_clinicos_cardiologia220	MEDICATION	4664	4673	Jardiance	
casos_clinicos_cardiologia220	MEDICATION	6194	6203	JARDIANCE	
casos_clinicos_cardiologia373	MEDICATION	691	711	acetylsalicylic acid	
casos_clinicos_cardiologia373	MEDICATION	4652	4672	acetylsalicylic acid	
casos_clinicos_cardiologia373	MEDICATION	4597	4607	bisoprolol	
casos_clinicos_cardiologia373	MEDICATION	97	107	penicillin	
casos_clinicos_cardiologia373	MEDICATION	713	716	ASA	
casos_clinicos_cardiologia373	MEDICATION	722	735	nitroglycerin	
casos_clinicos_cardiologia373	MEDICATION	4674	4677	ASA	
casos_clinicos_cardiologia373	MEDICATION	4634	4647	nitroglycerin	
casos_clinicos_cardiologia281	MEDICATION	679	683	pain	
casos_clinicos_cardiologia281	MEDICATION	126	134	tramadol	
casos_clinicos_cardiologia281	MEDICATION	139	148	metformin	
casos_clinicos_cardiologia281	MEDICATION	3049	3062	acenocoumarol	
casos_clinicos_cardiologia281	MEDICATION	3083	3103	acetylsalicylic acid	
casos_clinicos_cardiologia281	MEDICATION	3124	3134	carvedilol	
casos_clinicos_cardiologia281	MEDICATION	6800	6810	carvedilol	
casos_clinicos_cardiologia281	MEDICATION	3152	3161	enalapril	
casos_clinicos_cardiologia281	MEDICATION	6851	6860	Enalapril	
casos_clinicos_cardiologia281	MEDICATION	3175	3185	eplerenone	
casos_clinicos_cardiologia281	MEDICATION	7066	7076	eplerenone	
casos_clinicos_cardiologia281	MEDICATION	3199	3209	furosemide	
casos_clinicos_cardiologia281	MEDICATION	7581	7591	furosemide	
casos_clinicos_cardiologia281	MEDICATION	3223	3237	chlorthalidone	
casos_clinicos_cardiologia281	MEDICATION	7617	7631	chlorthalidone	
casos_clinicos_cardiologia281	MEDICATION	3273	3285	atorvastatin	
casos_clinicos_cardiologia281	MEDICATION	9153	9165	Atorvastatin	
casos_clinicos_cardiologia281	MEDICATION	3299	3309	omeprazole	
casos_clinicos_cardiologia281	MEDICATION	3323	3341	tiotropium bromide	
casos_clinicos_cardiologia281	MEDICATION	3390	3401	paracetamol	
casos_clinicos_cardiologia281	MEDICATION	3406	3416	metamizole	
casos_clinicos_cardiologia281	MEDICATION	7167	7176	ezemitiba	
casos_clinicos_cardiologia281	MEDICATION	7425	7438	empagliflozin	
casos_clinicos_cardiologia281	MEDICATION	9182	9194	rosuvastatin	
casos_clinicos_cardiologia281	MEDICATION	3366	3373	insulin	
casos_clinicos_cardiologia281	MEDICATION	9343	9350	insulin	
casos_clinicos_cardiologia281	MEDICATION	7406	7412	iSGLT2	
casos_clinicos_cardiologia281	MEDICATION	9355	9361	iSGLT2	
casos_clinicos_cardiologia281	MEDICATION	10049	10055	iSGLT2	
casos_clinicos_cardiologia281	MEDICATION	11426	11432	iSGLT2	
casos_clinicos_cardiologia281	MEDICATION	9450	9461	liraglutide	
casos_clinicos_cardiologia281	MEDICATION	97	107	penicillin	
casos_clinicos_cardiologia281	MEDICATION	11437	11442	aGLP1	
casos_clinicos_cardiologia281	MEDICATION	7357	7404	sodium-glucose cotransporter receptor inhibitor	
casos_clinicos_cardiologia281	MEDICATION	10059	10065	ARGLP1	
casos_clinicos_cardiologia281	MEDICATION	3105	3108	ASA	
casos_clinicos_cardiologia281	MEDICATION	6973	6987	ACE inhibitors	
casos_clinicos_cardiologia281	MEDICATION	6876	6896	sacubitril/valsartan	
casos_clinicos_cardiologia281	MEDICATION	7084	7087	ASA	
casos_clinicos_cardiologia281	MEDICATION	9015	9035	sacubitril/valsartan	
casos_clinicos_cardiologia41	MEDICATION	1991	2002	ceftriaxone	
casos_clinicos_cardiologia255	MEDICATION	454	463	nebivolol	
casos_clinicos_cardiologia255	MEDICATION	4314	4323	nebivolol	
casos_clinicos_cardiologia255	MEDICATION	481	491	eplerenone	
casos_clinicos_cardiologia255	MEDICATION	508	518	furosemide	
casos_clinicos_cardiologia255	MEDICATION	535	548	dapagliflozin	
casos_clinicos_cardiologia255	MEDICATION	549	558	metformin	
casos_clinicos_cardiologia255	MEDICATION	584	595	fenofibrate	
casos_clinicos_cardiologia255	MEDICATION	613	624	simvastatin	
casos_clinicos_cardiologia255	MEDICATION	641	681	amlodipine/valsartan/hydrochlorothiazide	
casos_clinicos_cardiologia255	MEDICATION	707	727	acetylsalicylic acid	
casos_clinicos_cardiologia255	MEDICATION	745	755	omeprazole	
casos_clinicos_cardiologia255	MEDICATION	772	782	gabapentin	
casos_clinicos_cardiologia255	MEDICATION	1586	1588	O2	
casos_clinicos_cardiologia255	MEDICATION	4385	4394	diltiazem	
casos_clinicos_cardiologia255	MEDICATION	805	816	clorazepate	
casos_clinicos_cardiologia255	MEDICATION	1613	1626	nitroglycerin	
casos_clinicos_cardiologia255	MEDICATION	4005	4018	nitroglycerin	
casos_clinicos_cardiologia477	MEDICATION	1199	1209	gliclazide	
casos_clinicos_cardiologia477	MEDICATION	1225	1236	sitagliptin	
casos_clinicos_cardiologia477	MEDICATION	1275	1284	doxazosin	
casos_clinicos_cardiologia477	MEDICATION	1299	1309	carvedilol	
casos_clinicos_cardiologia477	MEDICATION	1325	1341	candesartan/HCTZ	
casos_clinicos_cardiologia477	MEDICATION	1362	1373	pravastatin	
casos_clinicos_cardiologia436	MEDICATION	291	300	enalapril	
casos_clinicos_cardiologia436	MEDICATION	5529	5538	enalapril	
casos_clinicos_cardiologia436	MEDICATION	5557	5567	metoprolol	
casos_clinicos_cardiologia436	MEDICATION	5586	5595	aldactone	
casos_clinicos_cardiologia436	MEDICATION	5617	5627	ivabradine	
casos_clinicos_cardiologia312	MEDICATION	604	616	atorvastatin	
casos_clinicos_cardiologia312	MEDICATION	11609	11621	Atorvastatin	
casos_clinicos_cardiologia312	MEDICATION	632	642	citicoline	
casos_clinicos_cardiologia312	MEDICATION	673	686	acenocoumarol	
casos_clinicos_cardiologia312	MEDICATION	11018	11031	acenocoumarol	
casos_clinicos_cardiologia312	MEDICATION	11464	11477	acenocoumarol	
casos_clinicos_cardiologia312	MEDICATION	11479	11492	acenocoumarol	
casos_clinicos_cardiologia312	MEDICATION	2645	2654	abciximab	
casos_clinicos_cardiologia312	MEDICATION	2659	2679	acetylsalicylic acid	
casos_clinicos_cardiologia312	MEDICATION	2697	2708	clopidogrel	
casos_clinicos_cardiologia312	MEDICATION	2936	2946	enoxaparin	
casos_clinicos_cardiologia312	MEDICATION	11380	11390	Enoxaparin	
casos_clinicos_cardiologia312	MEDICATION	3467	3476	Tirofiban	
casos_clinicos_cardiologia312	MEDICATION	9685	9698	noradrenaline	
casos_clinicos_cardiologia312	MEDICATION	9955	9968	noradrenaline	
casos_clinicos_cardiologia312	MEDICATION	9703	9713	dobutamine	
casos_clinicos_cardiologia312	MEDICATION	9899	9909	dobutamine	
casos_clinicos_cardiologia312	MEDICATION	9978	9990	levosimendan	
casos_clinicos_cardiologia312	MEDICATION	10785	10795	bisoprolol	
casos_clinicos_cardiologia312	MEDICATION	11650	11660	Bisoprolol	
casos_clinicos_cardiologia312	MEDICATION	10806	10815	enalapril	
casos_clinicos_cardiologia312	MEDICATION	11792	11801	Enalapril	
casos_clinicos_cardiologia312	MEDICATION	10828	10838	eplerenone	
casos_clinicos_cardiologia312	MEDICATION	11754	11764	Eplerenone	
casos_clinicos_cardiologia312	MEDICATION	10850	10860	ivabradine	
casos_clinicos_cardiologia312	MEDICATION	11702	11712	Ivabradine	
casos_clinicos_cardiologia312	MEDICATION	11556	11566	Ticagrelol	
casos_clinicos_cardiologia312	MEDICATION	11831	11841	Furosemide	
casos_clinicos_cardiologia312	MEDICATION	11873	11883	Omeprazole	
casos_clinicos_cardiologia312	MEDICATION	2207	2220	nitroglycerin	
casos_clinicos_cardiologia312	MEDICATION	2222	2227	icNTG	
casos_clinicos_cardiologia312	MEDICATION	2681	2684	ASA	
casos_clinicos_cardiologia312	MEDICATION	10033	10047	Norepinephrine	
casos_clinicos_cardiologia312	MEDICATION	11520	11523	ASA	
casos_clinicos_cardiologia26	MEDICATION	654	664	penicillin	
casos_clinicos_cardiologia26	MEDICATION	698	706	amikacin	
casos_clinicos_cardiologia26	MEDICATION	1295	1305	vancomycin	
casos_clinicos_cardiologia26	MEDICATION	1310	1320	gentamicin	
casos_clinicos_cardiologia26	MEDICATION	1627	1641	amphotericin B	
casos_clinicos_cardiologia26	MEDICATION	1967	1981	amphotericin B	
casos_clinicos_cardiologia26	MEDICATION	2009	2021	ketoconazole	
casos_clinicos_cardiologia509	MEDICATION	3102	3115	noradrenaline	
casos_clinicos_cardiologia509	MEDICATION	5065	5075	ivabradine	
casos_clinicos_cardiologia509	MEDICATION	5186	5196	eplerenone	
casos_clinicos_cardiologia509	MEDICATION	629	632	ASA	
casos_clinicos_cardiologia502	MEDICATION	1303	1316	acenocoumarol	
casos_clinicos_cardiologia290	MEDICATION	1466	1476	omeprazole	
casos_clinicos_cardiologia290	MEDICATION	7907	7919	disopyramide	
casos_clinicos_cardiologia290	MEDICATION	8474	8486	disopyramide	
casos_clinicos_cardiologia290	MEDICATION	1524	1533	verapamil	
casos_clinicos_cardiologia290	MEDICATION	1493	1506	disopriramide	
casos_clinicos_cardiologia63	MEDICATION	757	769	methotrexate	
casos_clinicos_cardiologia63	MEDICATION	792	806	pentoxifylline	
casos_clinicos_cardiologia63	MEDICATION	830	839	diltiazem	
casos_clinicos_cardiologia63	MEDICATION	1161	1170	diltiazem	
casos_clinicos_cardiologia63	MEDICATION	8224	8233	diltiazem	
casos_clinicos_cardiologia63	MEDICATION	861	877	calcium folinate	
casos_clinicos_cardiologia63	MEDICATION	900	910	omeprazole	
casos_clinicos_cardiologia63	MEDICATION	933	944	glimepiride	
casos_clinicos_cardiologia63	MEDICATION	969	983	desvenlafaxine	
casos_clinicos_cardiologia63	MEDICATION	8162	8172	amlodipine	
casos_clinicos_cardiologia63	MEDICATION	8737	8747	amlodipine	
casos_clinicos_cardiologia63	MEDICATION	9257	9267	amlodipine	
casos_clinicos_cardiologia63	MEDICATION	9673	9683	amlodipine	
casos_clinicos_cardiologia63	MEDICATION	8762	8771	doxazosin	
casos_clinicos_cardiologia63	MEDICATION	9269	9278	doxazosin	
casos_clinicos_cardiologia63	MEDICATION	9688	9697	doxazosin	
casos_clinicos_cardiologia63	MEDICATION	9651	9654	NTG	
casos_clinicos_cardiologia63	MEDICATION	2219	2225	oxygen	
casos_clinicos_cardiologia63	MEDICATION	9281	9295	ACE inhibitors	
casos_clinicos_cardiologia144	MEDICATION	194	204	amlodipine	
casos_clinicos_cardiologia194	MEDICATION	133	145	certolizumab	
casos_clinicos_cardiologia194	MEDICATION	3773	3785	Certolizumab	
casos_clinicos_cardiologia194	MEDICATION	1698	1708	vancomycin	
casos_clinicos_cardiologia194	MEDICATION	1713	1723	gentamicin	
casos_clinicos_cardiologia194	MEDICATION	1764	1775	ceftriaxone	
casos_clinicos_cardiologia194	MEDICATION	3668	3678	daptomycin	
casos_clinicos_cardiologia194	MEDICATION	3683	3694	cloxacillin	
casos_clinicos_cardiologia194	MEDICATION	5939	5950	doxycycline	
casos_clinicos_cardiologia194	MEDICATION	5955	5973	hydroxychloroquine	
casos_clinicos_cardiologia207	MEDICATION	3521	3532	albendazole	
casos_clinicos_cardiologia207	MEDICATION	3554	3566	praziquantel	
casos_clinicos_cardiologia207	MEDICATION	5075	5085	adrenaline	
casos_clinicos_cardiologia207	MEDICATION	5330	5340	adrenaline	
casos_clinicos_cardiologia207	MEDICATION	6768	6778	adrenaline	
casos_clinicos_cardiologia207	MEDICATION	7685	7695	adrenaline	
casos_clinicos_cardiologia207	MEDICATION	5345	5358	noradrenaline	
casos_clinicos_cardiologia207	MEDICATION	5987	5997	dobutamine	
casos_clinicos_cardiologia207	MEDICATION	6920	6930	dobutamine	
casos_clinicos_cardiologia207	MEDICATION	5921	5935	catecholamines	
casos_clinicos_cardiologia207	MEDICATION	6807	6820	noradrenaline	
casos_clinicos_cardiologia463	MEDICATION	1260	1280	Acetylsalicylic acid	
casos_clinicos_cardiologia463	MEDICATION	1289	1300	clopidogrel	
casos_clinicos_cardiologia463	MEDICATION	1309	1319	enoxaparin	
casos_clinicos_cardiologia463	MEDICATION	1330	1338	fentanyl	
casos_clinicos_cardiologia463	MEDICATION	1518	1528	dobutamine	
casos_clinicos_cardiologia463	MEDICATION	6803	6813	dobutamine	
casos_clinicos_cardiologia463	MEDICATION	1533	1546	noradrenaline	
casos_clinicos_cardiologia463	MEDICATION	6608	6620	levosimendan	
casos_clinicos_cardiologia235	MEDICATION	509	533	dolutegravir/rilpivirine	
casos_clinicos_cardiologia235	MEDICATION	3126	3136	bisoprolol	
casos_clinicos_cardiologia235	MEDICATION	3166	3180	spironolactone	
casos_clinicos_cardiologia235	MEDICATION	3185	3195	ivabradine	
casos_clinicos_cardiologia235	MEDICATION	4222	4233	rivaroxaban	
casos_clinicos_cardiologia384	MEDICATION	962	975	acenocoumarol	
casos_clinicos_cardiologia384	MEDICATION	1218	1231	acenocoumarol	
casos_clinicos_cardiologia384	MEDICATION	1233	1253	acetylsalicylic acid	
casos_clinicos_cardiologia384	MEDICATION	1277	1287	bisoprolol	
casos_clinicos_cardiologia384	MEDICATION	1303	1311	ramipril	
casos_clinicos_cardiologia384	MEDICATION	1329	1339	furosemide	
casos_clinicos_cardiologia384	MEDICATION	1356	1368	atorvastatin	
casos_clinicos_cardiologia384	MEDICATION	1385	1395	omeprazole	
casos_clinicos_cardiologia384	MEDICATION	1880	1891	clopidogrel	
casos_clinicos_cardiologia384	MEDICATION	5338	5347	ezetimibe	
casos_clinicos_cardiologia384	MEDICATION	1255	1258	ASA	
casos_clinicos_cardiologia380	MEDICATION	1333	1340	digoxin	
casos_clinicos_cardiologia380	MEDICATION	1899	1906	digoxin	
casos_clinicos_cardiologia380	MEDICATION	1375	1383	apixaban	
casos_clinicos_cardiologia380	MEDICATION	1876	1884	apixaban	
casos_clinicos_cardiologia380	MEDICATION	5305	5313	apixaban	
casos_clinicos_cardiologia380	MEDICATION	1685	1699	spironolactone	
casos_clinicos_cardiologia380	MEDICATION	1715	1725	furosemide	
casos_clinicos_cardiologia380	MEDICATION	1741	1752	sitagliptin	
casos_clinicos_cardiologia380	MEDICATION	1768	1778	lisinopril	
casos_clinicos_cardiologia380	MEDICATION	4344	4354	lisinopril	
casos_clinicos_cardiologia380	MEDICATION	1794	1806	pantoprazole	
casos_clinicos_cardiologia380	MEDICATION	1822	1834	atorvastatin	
casos_clinicos_cardiologia380	MEDICATION	1850	1860	sertraline	
casos_clinicos_cardiologia380	MEDICATION	4388	4408	sacubitril/valsartan	
casos_clinicos_cardiologia380	MEDICATION	4599	4619	sacubitril/valsartan	
casos_clinicos_cardiologia474	MEDICATION	509	521	levofloxacin	
casos_clinicos_cardiologia474	MEDICATION	706	716	citalopram	
casos_clinicos_cardiologia474	MEDICATION	732	746	glycopyrronium	
casos_clinicos_cardiologia474	MEDICATION	751	762	paracetamol	
casos_clinicos_cardiologia474	MEDICATION	3027	3037	ampicillin	
casos_clinicos_cardiologia474	MEDICATION	3042	3052	gentamicin	
casos_clinicos_cardiologia474	MEDICATION	3770	3783	noradrenaline	
casos_clinicos_cardiologia474	MEDICATION	4120	4133	noradrenaline	
casos_clinicos_cardiologia474	MEDICATION	4155	4163	dopamine	
casos_clinicos_cardiologia474	MEDICATION	4189	4199	adrenaline	
casos_clinicos_cardiologia222	MEDICATION	459	468	metformin	
casos_clinicos_cardiologia222	MEDICATION	7165	7174	metformin	
casos_clinicos_cardiologia222	MEDICATION	7632	7641	metformin	
casos_clinicos_cardiologia222	MEDICATION	7009	7018	enalapril	
casos_clinicos_cardiologia222	MEDICATION	7034	7048	spironolactone	
casos_clinicos_cardiologia222	MEDICATION	7068	7078	bisoprolol	
casos_clinicos_cardiologia222	MEDICATION	7362	7375	dapagliflozin	
casos_clinicos_cardiologia222	MEDICATION	7649	7662	dapagliflozin	
casos_clinicos_cardiologia405	MEDICATION	640	650	ranolazine	
casos_clinicos_cardiologia405	MEDICATION	652	658	acovil	
casos_clinicos_cardiologia405	MEDICATION	660	670	metoprolol	
casos_clinicos_cardiologia405	MEDICATION	672	684	pantoprazole	
casos_clinicos_cardiologia405	MEDICATION	686	695	metformin	
casos_clinicos_cardiologia405	MEDICATION	696	708	vildagliptin	
casos_clinicos_cardiologia405	MEDICATION	710	721	repaglinide	
casos_clinicos_cardiologia405	MEDICATION	723	743	acetylsalicylic acid	
casos_clinicos_cardiologia405	MEDICATION	745	756	pravastatin	
casos_clinicos_cardiologia405	MEDICATION	757	768	fenofibrate	
casos_clinicos_cardiologia405	MEDICATION	1497	1503	oxygen	
casos_clinicos_cardiologia394	MEDICATION	889	903	5-fluorouracil	
casos_clinicos_cardiologia394	MEDICATION	4885	4899	5-fluorouracil	
casos_clinicos_cardiologia394	MEDICATION	906	916	epirubicin	
casos_clinicos_cardiologia394	MEDICATION	4902	4912	epirubicin	
casos_clinicos_cardiologia394	MEDICATION	6180	6190	epirubicin	
casos_clinicos_cardiologia394	MEDICATION	919	935	cyclophosphamide	
casos_clinicos_cardiologia394	MEDICATION	4915	4931	cyclophosphamide	
casos_clinicos_cardiologia394	MEDICATION	6193	6209	cyclophosphamide	
casos_clinicos_cardiologia394	MEDICATION	941	952	placlitaxel	
casos_clinicos_cardiologia394	MEDICATION	958	969	trastuzumab	
casos_clinicos_cardiologia394	MEDICATION	1003	1014	trastuzumab	
casos_clinicos_cardiologia394	MEDICATION	1198	1207	enalapril	
casos_clinicos_cardiologia394	MEDICATION	1222	1234	atorvastatin	
casos_clinicos_cardiologia394	MEDICATION	5644	5656	atorvastatin	
casos_clinicos_cardiologia394	MEDICATION	1250	1260	omeprazole	
casos_clinicos_cardiologia394	MEDICATION	5570	5580	bisoprolol	
casos_clinicos_cardiologia394	MEDICATION	5594	5602	ramipril	
casos_clinicos_cardiologia394	MEDICATION	5618	5629	eplerrenone	
casos_clinicos_cardiologia394	MEDICATION	5671	5683	esomeprazole	
casos_clinicos_cardiologia394	MEDICATION	6173	6177	5-FU	
casos_clinicos_cardiologia309	MEDICATION	811	821	colchicine	
casos_clinicos_cardiologia309	MEDICATION	1303	1313	omeprazole	
casos_clinicos_cardiologia309	MEDICATION	1325	1345	acetylsalicylic acid	
casos_clinicos_cardiologia309	MEDICATION	1358	1367	prasugrel	
casos_clinicos_cardiologia309	MEDICATION	1419	1429	bisoprolol	
casos_clinicos_cardiologia309	MEDICATION	1440	1450	eplerenone	
casos_clinicos_cardiologia309	MEDICATION	1462	1484	metformin/empaglifozin	
casos_clinicos_cardiologia309	MEDICATION	1514	1526	rosuvastatin	
casos_clinicos_cardiologia309	MEDICATION	2580	2592	rosuvastatin	
casos_clinicos_cardiologia309	MEDICATION	5571	5583	rosuvastatin	
casos_clinicos_cardiologia309	MEDICATION	6066	6078	rosuvastatin	
casos_clinicos_cardiologia309	MEDICATION	6598	6610	rosuvastatin	
casos_clinicos_cardiologia309	MEDICATION	1538	1547	ezetimibe	
casos_clinicos_cardiologia309	MEDICATION	2782	2791	ezetimibe	
casos_clinicos_cardiologia309	MEDICATION	5588	5597	ezetimibe	
casos_clinicos_cardiologia309	MEDICATION	6217	6226	ezetimibe	
casos_clinicos_cardiologia309	MEDICATION	1925	1937	atorvastatin	
casos_clinicos_cardiologia309	MEDICATION	2328	2340	atorvastatin	
casos_clinicos_cardiologia309	MEDICATION	2457	2469	pitavastatin	
casos_clinicos_cardiologia309	MEDICATION	2474	2485	simvastatin	
casos_clinicos_cardiologia309	MEDICATION	5638	5648	evolocumab	
casos_clinicos_cardiologia309	MEDICATION	5719	5729	evolocumab	
casos_clinicos_cardiologia309	MEDICATION	1853	1874	sacubitrilo-valsartan	
casos_clinicos_cardiologia309	MEDICATION	945	965	sacubitril/valsartan	
casos_clinicos_cardiologia403	MEDICATION	5782	5792	carvedilol	
casos_clinicos_cardiologia403	MEDICATION	7186	7196	carvedilol	
casos_clinicos_cardiologia403	MEDICATION	5810	5818	ramipril	
casos_clinicos_cardiologia403	MEDICATION	7214	7222	ramipril	
casos_clinicos_cardiologia403	MEDICATION	5955	5969	spironolactone	
casos_clinicos_cardiologia403	MEDICATION	6532	6544	azathioprine	
casos_clinicos_cardiologia403	MEDICATION	6715	6728	metronidazole	
casos_clinicos_cardiologia403	MEDICATION	7241	7254	metronidazole	
casos_clinicos_cardiologia403	MEDICATION	7160	7170	omeprazole	
casos_clinicos_cardiologia403	MEDICATION	7333	7344	cinitapride	
casos_clinicos_cardiologia403	MEDICATION	6345	6353	thiamine	
casos_clinicos_cardiologia403	MEDICATION	7367	7375	thiamine	
casos_clinicos_cardiologia403	MEDICATION	7406	7410	VitD	
casos_clinicos_cardiologia403	MEDICATION	7463	7473	citalopram	
casos_clinicos_cardiologia403	MEDICATION	7500	7509	lorazepam	
casos_clinicos_cardiologia403	MEDICATION	7282	7286	iron	
casos_clinicos_cardiologia403	MEDICATION	6035	6074	angiotensin-converting enzyme inhibitor	
casos_clinicos_cardiologia403	MEDICATION	6076	6089	ACE inhibitor	
casos_clinicos_cardiologia259	MEDICATION	2257	2267	omeprazole	
casos_clinicos_cardiologia259	MEDICATION	2275	2295	acetylsalicylic acid	
casos_clinicos_cardiologia259	MEDICATION	2308	2318	bisoprolol	
casos_clinicos_cardiologia259	MEDICATION	2334	2344	furosemide	
casos_clinicos_cardiologia259	MEDICATION	2392	2404	rosuvastatin	
casos_clinicos_cardiologia259	MEDICATION	4917	4927	ivabradine	
casos_clinicos_cardiologia259	MEDICATION	5777	5796	iron carboxymaltose	
casos_clinicos_cardiologia259	MEDICATION	6575	6596	ferric carboxymaltose	
casos_clinicos_cardiologia259	MEDICATION	2356	2376	sacubitril/valsartan	
casos_clinicos_cardiologia27	MEDICATION	105	113	Losartan	
casos_clinicos_cardiologia27	MEDICATION	2810	2828	methylprednisolone	
casos_clinicos_cardiologia77	MEDICATION	727	735	ramipril	
casos_clinicos_cardiologia77	MEDICATION	751	761	carvedilol	
casos_clinicos_cardiologia77	MEDICATION	778	785	Sintrom	
casos_clinicos_cardiologia77	MEDICATION	3236	3249	noradrenaline	
casos_clinicos_cardiologia77	MEDICATION	3300	3308	imipenem	
casos_clinicos_cardiologia77	MEDICATION	3313	3324	cloxacillin	
casos_clinicos_cardiologia77	MEDICATION	4710	4721	cloxacillin	
casos_clinicos_cardiologia77	MEDICATION	4453	4463	daptomycin	
casos_clinicos_cardiologia77	MEDICATION	4726	4736	penicillin	
casos_clinicos_cardiologia77	MEDICATION	4995	5005	vancomycin	
casos_clinicos_cardiologia77	MEDICATION	5007	5017	fosfomycin	
casos_clinicos_cardiologia77	MEDICATION	5022	5031	linezolid	
casos_clinicos_cardiologia77	MEDICATION	474	477	ATP	
casos_clinicos_cardiologia464	MEDICATION	826	836	amiodarone	
casos_clinicos_cardiologia274	MEDICATION	651	661	lisinopril	
casos_clinicos_cardiologia274	MEDICATION	677	690	acenocoumarol	
casos_clinicos_cardiologia274	MEDICATION	692	704	atorvastatin	
casos_clinicos_cardiologia274	MEDICATION	721	731	bisoprolol	
casos_clinicos_cardiologia274	MEDICATION	749	763	spironolactone	
casos_clinicos_cardiologia575	MEDICATION	5823	5833	bisoprolol	
casos_clinicos_cardiologia575	MEDICATION	5857	5866	enalapril	
casos_clinicos_cardiologia575	MEDICATION	5893	5905	atorvastatin	
casos_clinicos_cardiologia42	MEDICATION	787	798	ceftriaxone	
casos_clinicos_cardiologia42	MEDICATION	803	813	vancomycin	
casos_clinicos_cardiologia42	MEDICATION	6164	6174	vancomycin	
casos_clinicos_cardiologia42	MEDICATION	6180	6190	daptomycin	
casos_clinicos_cardiologia42	MEDICATION	6412	6425	noradrenaline	
casos_clinicos_cardiologia42	MEDICATION	6427	6437	dobutamine	
casos_clinicos_cardiologia42	MEDICATION	6439	6450	vasopressin	
casos_clinicos_cardiologia291	MEDICATION	1375	1391	cyclophosphamide	
casos_clinicos_cardiologia291	MEDICATION	1393	1405	procarbazine	
casos_clinicos_cardiologia291	MEDICATION	1407	1417	prednisone	
casos_clinicos_cardiologia291	MEDICATION	1422	1434	mitoxantrone	
casos_clinicos_cardiologia291	MEDICATION	1557	1567	adriamycin	
casos_clinicos_cardiologia291	MEDICATION	1569	1578	bleomycin	
casos_clinicos_cardiologia291	MEDICATION	1580	1591	vinblastine	
casos_clinicos_cardiologia291	MEDICATION	1593	1604	dacarbazine	
casos_clinicos_cardiologia291	MEDICATION	1830	1842	atorvastatin	
casos_clinicos_cardiologia291	MEDICATION	1859	1868	ezetimibe	
casos_clinicos_cardiologia291	MEDICATION	1885	1896	clopidogrel	
casos_clinicos_cardiologia291	MEDICATION	7682	7693	clopidogrel	
casos_clinicos_cardiologia291	MEDICATION	9382	9393	clopidogrel	
casos_clinicos_cardiologia291	MEDICATION	1939	1947	atenolol	
casos_clinicos_cardiologia291	MEDICATION	1964	1974	furosemide	
casos_clinicos_cardiologia291	MEDICATION	1991	2002	allopurinol	
casos_clinicos_cardiologia291	MEDICATION	2020	2030	omeprazole	
casos_clinicos_cardiologia291	MEDICATION	2047	2059	trimethoprim	
casos_clinicos_cardiologia291	MEDICATION	8535	8547	trimethoprim	
casos_clinicos_cardiologia291	MEDICATION	2060	2073	cotrimoxazole	
casos_clinicos_cardiologia291	MEDICATION	8548	8561	cotrimoxazole	
casos_clinicos_cardiologia291	MEDICATION	2095	2105	folic acid	
casos_clinicos_cardiologia291	MEDICATION	2121	2131	hydroferol	
casos_clinicos_cardiologia291	MEDICATION	7582	7605	piperacillin-tazobactam	
casos_clinicos_cardiologia291	MEDICATION	7657	7677	acetylsalicylic acid	
casos_clinicos_cardiologia291	MEDICATION	9443	9454	rivaroxaban	
casos_clinicos_cardiologia291	MEDICATION	555	566	brentuximab	
casos_clinicos_cardiologia291	MEDICATION	1358	1369	brentuximab	
casos_clinicos_cardiologia440	MEDICATION	1569	1579	furosemide	
casos_clinicos_cardiologia440	MEDICATION	1598	1608	carvedilol	
casos_clinicos_cardiologia440	MEDICATION	1629	1643	spironolactone	
casos_clinicos_cardiologia440	MEDICATION	1662	1672	omeprazole	
casos_clinicos_cardiologia440	MEDICATION	1674	1682	zolpidem	
casos_clinicos_cardiologia440	MEDICATION	9902	9912	vancomycin	
casos_clinicos_cardiologia440	MEDICATION	10551	10564	isoproterenol	
casos_clinicos_cardiologia440	MEDICATION	1558	1567	synthroid	
